krx_isu_cd,company_name,stock_code,market,is_financial_distress,pattern,category,dart_candidate_names
03842,씨엔씨엔터,038420,코스닥,True,B,1_notation_diff,씨엔씨엔터프라이즈
03848,박현주6호,038480,코스닥,False,A,,
03852,썬트로닉스,038520,코스닥,True,A,,
03858,미래하이1호,038580,코스닥,False,A,,
03869,에이스일렉,038690,코스닥,True,B,1_notation_diff,에이스일렉트로닉스
03871,BRN사이언스,038710,코스닥,True,B,5_unresolved,콜마파마
03872,유일엔시스,038720,코스닥,True,C,,
03876,KTB전환형41,038760,코스닥,False,A,,
03877,글로벌하이1,038770,코스닥,False,A,,
03881,포이보스,038810,코스닥,True,C,,
03883,케이엠에스,038830,코스닥,True,C,,
03892,지이엔에프,038920,코스닥,True,B,5_unresolved,에이치에스씨홀딩스
03894,박현주7성장,038940,코스닥,False,A,,
03896,현주컴퓨터,038960,코스닥,True,C,,
03898,이지클럽,038980,코스닥,True,C,,
03899,넥스콘테크,038990,코스닥,True,B,1_notation_diff,넥스콘테크놀러지
03900,써미트,039000,코스닥,True,B,1_notation_diff,써미트테크놀로지
03904,유니텍전자,039040,코스닥,True,C,,
03905,마이다스테2,039050,코스닥,False,A,,
03906,아이비진,039060,코스닥,True,C,,
03911,에스피컴텍,039110,코스닥,True,C,,
03913,하나투어,039130,코스닥,False,C,,
03916,월드그랜드2,039160,코스닥,False,A,,
03917,징기스칸1호,039170,코스닥,False,A,,
03918,동원장보고2,039180,코스닥,False,A,,
03921,미래하이2호,039210,코스닥,False,A,,
03922,미래아이티1,039220,코스닥,False,A,,
03923,에이아이비트,039230,코스닥,True,B,5_unresolved,제이앤케이인더스트리
03927,리젠트빅히트,039270,코스닥,False,A,,
03928,유리앙상블,039280,코스닥,False,A,,
03935,헤파호프,039350,코스닥,True,B,1_notation_diff,헤파호프코리아
03937,KTB벤처2,039370,코스닥,False,A,,
03938,옵티멈전환2,039380,코스닥,False,A,,
03939,윌텍,039390,코스닥,True,B,1_notation_diff,윌텍정보통신
03949,키움증권,039490,코스닥,False,C,,
03950,마인,039500,코스닥,False,A,,
03952,플래티넘이천,039520,코스닥,False,A,,
03953,씨앤케이인터,039530,코스닥,True,B,1_notation_diff,씨앤케이인터내셔널
03954,마이다스페셜,039540,코스닥,True,A,,
03958,피코소프트,039580,코스닥,True,C,,
03967,스포츠서울,039670,코스닥,True,C,,
03972,CJ프론티어,039720,코스닥,False,A,,
03979,위노바,039790,코스닥,True,C,,
03985,태창파로스,039850,코스닥,True,C,,
03987,피케이엘,039870,코스닥,True,C,,
03992,마이다스하전,039920,코스닥,False,A,,
03999,코아정보,039990,코스닥,True,B,1_notation_diff,코아정보시스템
04002,사라콤,040020,코스닥,True,C,,
04013,엔플렉스,040130,코스닥,True,C,,
04018,대양글로벌,040180,코스닥,True,C,,
04026,미래아이티2,040260,코스닥,False,A,,
04027,미래하이3,040270,코스닥,False,A,,
04038,한가족주식,040380,코스닥,False,A,,
04052,마이다스테3,040520,코스닥,False,A,,
04067,와이즈파워,040670,코스닥,True,C,,
04074,아인스M&M,040740,코스닥,True,B,1_notation_diff,아인스엠앤엠
04075,벨로체피아노,040750,코스닥,True,A,,
04078,유니씨앤티,040780,코스닥,True,A,,
04086,마이다스코코,040860,코스닥,False,A,,
04094,미래아이티3,040940,코스닥,False,A,,
04095,미래하이4,040950,코스닥,False,A,,
04103,이루넷,041030,코스닥,True,C,,
04106,아라온테크,041060,코스닥,True,C,,
04114,넥슨지티,041140,코스닥,False,C,,
04131,모빌링크,041310,코스닥,True,B,1_notation_diff,모빌링크텔레콤
04132,보홍,041320,코스닥,True,C,,
04145,인네트,041450,코스닥,True,C,,
04150,대한바이오,041500,코스닥,True,B,5_unresolved,디비엘
04155,쎄라텍,041550,코스닥,True,C,,
04163,인젠,041630,코스닥,True,C,,
04165,상신브레이크,041650,코스닥,False,C,,
04180,코디콤,041800,코스닥,True,C,,
04192,메디아나,041920,코넥스,False,C,,
04194,한텔,041940,코스닥,True,C,,
04210,현대오토넷,042100,유가증권,True,C,,
04230,KTB드림1,042300,코스닥,False,A,,
04231,KTB코스닥1,042310,코스닥,False,A,,
04234,대국,042340,코스닥,True,C,,
04246,실크성장1호,042460,코스닥,False,A,,
04247,심스밸리,042470,코스닥,True,A,,
04257,퓨쳐비젼,042570,코스닥,True,C,,
04267,HD현대인프라코어,042670,유가증권,True,B,1_notation_diff,에이치디현대인프라코어
04282,어울림 네트,042820,코스닥,True,B,1_notation_diff,어울림네트웍스
04287,에코페트로시스템,042870,코스닥,True,C,,
04295,미래코리아1,042950,코스닥,False,B,0_non_distress,미래에셋새천년코리아벤처펀드일호
04296,창민테크,042960,코스닥,True,C,,
04304,마이다스30,043040,코스닥,False,A,,
04329,케이맥,043290,코스닥,False,C,,
04335,리젠트코스닥30,043350,코스닥,False,A,,
04338,플래티넘 성장1,043380,코스닥,False,A,,
04340,실크성장2호,043400,코스닥,False,A,,
04358,에임하이,043580,코스닥,True,B,1_notation_diff,에임하이글로벌
04363,지앤알,043630,코스닥,True,C,,
04368,스톰이앤에프,043680,코스닥,True,C,,
04369,테크메이트,043690,코스닥,True,C,,
04370,바이킹성장일호,043700,코스닥,False,A,,
04379,옥션,043790,코스닥,True,C,,
04389,한빛방송,043890,코스닥,True,B,5_unresolved,티브로드한빛방송
04406,조광ILI,044060,코스닥,True,B,1_notation_diff,조광아이엘아이
04407,한서제약,044070,코스닥,False,C,,
04424,세이우량채권,044240,코스닥,False,A,,
04437,조이토토,044370,코스닥,True,C,,
04440,KTB전환32,044400,코스닥,False,A,,
04441,미래알바1,044410,코스닥,False,A,,
04444,솔빛미디어,044440,코스닥,True,C,,
04457,한빛전자통신,044570,코스닥,True,A,,
04464,동부CNI,044640,코스닥,False,B,0_non_distress,동부씨엔아이
04474,플래티넘성2,044740,코스닥,False,A,,
04475,다임채권형일,044750,코스닥,False,A,,
04477,에이엠에스,044770,코스닥,True,C,,
04482,코스맥스,044820,코스닥,False,B,0_non_distress,코스맥스비티아이
04489,미래한아름1,044890,코스닥,False,A,,
04499,에이치엔에스하이텍,044990,코넥스,False,C,,
04505,큐리어스,045050,코스닥,True,B,5_unresolved,글라소울
04507,파이오니어2,045070,코스닥,False,A,,
04508,그린에셋일호,045080,코스닥,False,A,,
04509,옵티멈성장1,045090,코스닥,False,A,,
04524,뉴씨앤씨,045240,코스닥,True,A,,
04526,디에이치패션,045260,코스닥,True,C,,
04528,마이다스페안,045280,코스닥,False,A,,
04529,포네이처,045290,코스닥,True,C,,
04531,이레전자산업,045310,코스닥,True,C,,
04538,더존디지털,045380,코스닥,False,B,0_non_distress,더존디지털웨어
04540,이롬텍,045400,코스닥,True,C,,
04547,에이프로테크놀로지,045470,코스닥,True,C,,
04555,유리프론티어,045550,코스닥,False,A,,
04571,온미디어,045710,유가증권,True,C,,
04576,한통데이타,045760,코스닥,True,B,5_unresolved,한국통신데이타
04579,세이채권혼합,045790,코스닥,False,A,,
04580,KTB더블채권1,045800,코스닥,False,A,,
04582,LG파워콤,045820,유가증권,True,C,,
04586,실크성장삼호,045860,코스닥,False,A,,
04587,크린3호,045870,코스닥,True,A,,
04588,유티엑스,045880,코스닥,True,C,,
04589,GV,045890,코스닥,True,B,5_unresolved,금빛
04592,화림모드,045920,코스닥,True,C,,
04600,모디아,046000,코스닥,True,C,,
04611,한일네트웍스,046110,코스닥,True,C,,
04614,SBS콘텐츠허브,046140,코스닥,False,B,0_non_distress,스튜디오에스
04624,에스브이에이치,046240,코스닥,True,C,,
04632,MTRON,046320,코스닥,True,B,5_unresolved,엠트론스토리지테크놀로지
04635,에듀아크,046350,코스닥,True,C,,
04640,디브이에스,046400,코스닥,True,B,5_unresolved,휴스토리
04643,알에스넷,046430,코스닥,True,C,,
04652,유리뉴앙상블,046520,코스닥,False,A,,
04672,엔하이테크,046720,코스닥,True,C,,
04681,코리언일랙트로닉스,046810,코스닥,True,B,1_notation_diff,코리언일랙트로닉스파워소스
04682,미래한아름2,046820,코스닥,False,A,,
04684,자유투어,046840,코스닥,True,C,,
04693,타임,046930,코스닥,False,A,,
04706,덴소풍성,047060,코스닥,True,B,5_unresolved,덴소코리아
04737,에프아이투어,047370,코스닥,True,C,,
04742,레이더스컴퍼니,047420,코스닥,True,C,,
04744,레이젠,047440,코스닥,True,B,5_unresolved,디케이씨
04745,이앤텍,047450,코스닥,True,C,,
04760,세계투어,047600,코스닥,True,C,,
04761,월드텔레콤,047610,코스닥,True,C,,
04771,액티투오,047710,코스닥,True,C,,
04773,넷웨이브,047730,코스닥,True,B,5_unresolved,텔라움
04789,미래주식1,047890,코스닥,False,A,,
04794,비엔디,047940,코스닥,True,C,,
04813,에스피코프,048130,코스닥,True,C,,
04814,태광이엔시,048140,코스닥,True,C,,
04815,모닷텔,048150,코스닥,True,C,,
04826,오스템임플란트,048260,코스닥,True,C,,
04827,포넷,048270,코스닥,True,C,,
04846,엑큐리스,048460,코스닥,False,C,,
04851,테스텍,048510,코스닥,True,C,,
04854,하이콤정보,048540,코스닥,True,B,1_notation_diff,하이콤정보통신
04864,엠엔에프씨,048640,코스닥,True,C,,
04866,마이다스차익,048660,코스닥,False,A,,
04876,브이케이,048760,코스닥,True,C,,
04900,예당,049000,코스닥,True,B,1_notation_diff,예당컴퍼니
04913,하우리,049130,코스닥,True,C,,
04937,CJ엔터테인,049370,코스닥,False,B,0_non_distress,씨제이엔터테인먼트
04969,포휴먼,049690,코스닥,True,C,,
04977,동원F&B,049770,유가증권,False,C,,
04979,소프트윈,049790,코스닥,True,A,,
04980,우진세렉스,049800,코스닥,False,B,0_non_distress,우진플라임
04985,크린4호,049850,코스닥,False,A,,
04999,세이플러스,049990,코스닥,False,A,,
05005,유아이에너지,050050,코스닥,True,C,,
05032,에스에이치엔엘,050320,코스닥,True,C,,
05035,다임알짜1호,050350,코스닥,False,A,,
05047,CT&T,050470,코스닥,True,B,1_notation_diff,씨티앤티
05054,엠피씨플러스,050540,코스닥,True,C,,
05060,세라온,050600,코스닥,True,B,1_notation_diff,세라온홀딩스
05064,이룸지엔지,050640,코스닥,True,C,,
05107,세이우량채2,051070,코스닥,False,A,,
05117,썬코어,051170,코스닥,True,C,,
05131,포스코플랜텍,051310,유가증권,True,B,5_unresolved,플랜텍
05153,굿이엠지,051530,코스닥,True,C,,
05171,디에스,051710,코스닥,True,C,,
05181,모보,051810,코스닥,True,C,,
05182,아이피에스,051820,코스닥,False,C,,
05196,다임알짜2호,051960,코스닥,False,A,,
05199,유리크레디트,051990,코스닥,False,A,,
05219,세영디앤씨,052190,코스닥,True,C,,
05221,엠씨티티코어,052210,코스닥,True,C,,
05227,우전,052270,코스닥,True,C,,
05229,트레이스,052290,코스닥,True,C,,
05231,H1바이오,052310,코스닥,True,B,5_unresolved,에이치원바이오
05235,코아에스앤아이,052350,코스닥,True,C,,
05251,에코솔루션,052510,코스닥,True,C,,
05252,세이에이스,052520,코스닥,False,A,,
05253,유리세이프,052530,코스닥,False,A,,
05254,미래셀렉티브,052540,코스닥,False,A,,
05256,삼성수산,052560,코스닥,True,C,,
05264,제네시스,052640,코스닥,True,B,1_notation_diff,제네시스엔알디
05265,이디디컴퍼니,052650,코스닥,True,C,,
05267,제일바이오,052670,코스닥,True,C,,
05281,아시아미디어홀딩스,052810,코스닥,True,C,,
05288,큐앤에스,052880,코스닥,True,B,5_unresolved,모아에스앤에스
05297,올리브나인,052970,코스닥,True,C,,
05300,우리금융지주,053000,유가증권,True,C,,
05304,블루젬디앤씨,053040,코스닥,True,C,,
05307,트리니티,053070,코스닥,True,C,,
05311,소리바다,053110,코스닥,True,C,,
05317,코스모스피엘씨,053170,코스닥,True,C,,
05320,디이시스,053200,코스닥,True,C,,
05325,엔에스아이,053250,코스닥,True,C,,
05332,테라리소스,053320,코스닥,True,B,5_unresolved,제네시스디벨롭먼트홀딩스
05333,영진코퍼레이션,053330,코스닥,True,C,,
05344,성우몰드,053440,코스닥,True,C,,
05347,오페스,053470,코스닥,True,C,,
05353,마이다스차2,053530,코스닥,False,A,,
05359,한국테크놀로지,053590,코스닥,True,C,,
05366,현진소재,053660,코스닥,True,C,,
05374,국제엘렉트릭,053740,코스닥,True,B,1_notation_diff,국제엘렉트릭코리아
05381,아이팩토리,053810,코스닥,True,C,,
05387,GT&T,053870,코스닥,True,B,1_notation_diff,지티앤티
05389,미디어코프,053890,코스닥,True,C,,
05396,어플라이드,053960,코스닥,True,A,,
05401,선팩테크,054010,코스닥,True,C,,
05402,GK파워,054020,코스닥,True,B,1_notation_diff,지케이파워
05408,우주통신,054080,코스닥,True,C,,
05412,더체인지,054120,코스닥,False,C,,
05415,뉴젠아이씨티,054150,코스닥,True,C,,
05417,엔빅스,054170,코스닥,True,C,,
05425,예일바이오텍,054250,코스닥,True,C,,
05434,피앤텔,054340,코스닥,True,C,,
05437,업필,054370,코스닥,True,C,,
05444,엠텍반도체,054440,코스닥,True,C,,
05453,신한SIT,054530,코스닥,True,C,,
05463,에이디칩스,054630,코스닥,True,C,,
05465,뉴젠비아이티,054650,코스닥,True,C,,
05479,제이엠피,054790,코스닥,True,C,,
05500,동서정보기술,055000,코스닥,True,C,,
05525,다휘,055250,코스닥,True,C,,
05581,KTC텔레콤,055810,코스닥,True,B,1_notation_diff,케이티씨텔레콤
05597,에너윈,055970,코스닥,True,C,,
05600,코원플레이,056000,코스닥,True,C,,
05601,아이스테이션,056010,코스닥,True,C,,
05602,쿨투,056020,코스닥,True,C,,
05606,세니콘,056060,코스닥,True,C,,
05614,리더컴,056140,코스닥,True,C,,
05620,엠넷미디어,056200,코스닥,False,C,,
05634,CU전자,056340,코스닥,True,B,1_notation_diff,씨유전자
05650,슈마일렉트론,056500,코스닥,True,C,,
05671,미리넷,056710,코스닥,True,C,,
05681,위다스,056810,코스닥,True,C,,
05685,코어비트,056850,코스닥,True,C,,
05710,하이스마텍,057100,코스닥,True,C,,
05711,아이티센,057110,코스닥,True,B,1_notation_diff,아이티센네트웍스
05733,플래닛82,057330,코스닥,True,B,5_unresolved,플래닛팔이
05750,SKC 솔믹스,057500,코스닥,False,B,0_non_distress,에스케이엔펄스
05788,푸른소나무,057880,코스닥,True,C,,
05822,아리온,058220,코스닥,True,B,1_notation_diff,아리온테크놀로지
05837,비엔씨컴퍼니,058370,코스닥,True,C,,
05842,제이웨이,058420,코스닥,True,C,,
05848,해원에스티,058480,코스닥,True,C,,
05853,파나케이아,058530,코스닥,True,B,5_unresolved,헬스커넥트
05855,네오리소스,058550,코스닥,True,C,,
05868,오브제,058680,코스닥,False,C,,
05869,퓨쳐인포넷,058690,코스닥,True,C,,
05890,투미비티,058900,코스닥,True,C,,
05891,유리롱숏채권,058910,코스닥,False,A,,
05897,엠로,058970,코넥스,False,C,,
05912,아진엑스텍,059120,코넥스,False,C,,
05972,야호,059720,코스닥,True,B,1_notation_diff,야호커뮤니케이션
06000,국민은행,060000,유가증권,False,C,,
06030,레드로버,060300,코스닥,True,C,,
06041,베스트플로우,060410,코스닥,True,C,,
06055,우수씨엔에스,060550,코스닥,True,C,,
06058,마이차익안정,060580,코스닥,False,A,,
06066,한도하이테크,060660,코스닥,True,C,,
06067,유퍼트,060670,코스닥,True,C,,
06075,제이콤,060750,코스닥,True,C,,
06084,태영텔스타,060840,코스닥,True,A,,
06091,프리젠,060910,코스닥,True,C,,
06105,지앤디윈텍,061050,코스닥,True,C,,
06114,엘앤피아너스,061140,코스닥,True,C,,
06146,한진피앤씨,061460,코스닥,False,C,,
06258,인산가,062580,코넥스,False,C,,
06273,케너텍,062730,코스닥,True,C,,
06286,티엘아이,062860,코스닥,True,C,,
06328,사이버패스,063280,코스닥,True,C,,
06335,팬택앤큐리텔,063350,유가증권,True,C,,
06351,코오롱인터내셔널,063510,유가증권,True,C,,
06368,미래프리미어,063680,코스닥,False,A,,
06376,이엘피,063760,코넥스,False,C,,
06384,닉스테크,063840,코넥스,False,C,,
06406,사이노젠,064060,코스닥,True,C,,
06442,케이피케미칼,064420,유가증권,True,C,,
06451,유네코,064510,코스닥,True,C,,
06472,모델라인,064720,코스닥,True,C,,
06485,에프앤가이드,064850,코넥스,False,C,,
06490,교보메리츠,064900,유가증권,False,B,0_non_distress,교보메리츠퍼스트기업구조조정부동산투자회사
06491,글로벌채권,064910,코스닥,False,A,,
06516,에프티이앤이,065160,코스닥,True,B,5_unresolved,라임
06518,해피드림,065180,코스닥,True,C,,
06527,플렉스컴,065270,코스닥,True,C,,
06531,JH코오스,065310,코스닥,True,B,5_unresolved,더스텔라
06534,쓰리디월드,065340,코스닥,True,C,,
06537,위세아이텍,065370,코넥스,False,C,,
06541,지엔텍홀딩스,065410,코스닥,True,C,,
06556,녹원씨엔아이,065560,코스닥,True,C,,
06561,폴리플러스,065610,코스닥,True,C,,
06562,제낙스,065620,코스닥,True,C,,
06581,UC아이콜스,065810,코스닥,True,B,1_notation_diff,유씨아이콜스
06591,PW제네틱스,065910,코스닥,True,B,1_notation_diff,피더블유제네틱스
06594,바이오빌,065940,코스닥,True,C,,
06603,미래프리미어2-MF,066030,코스닥,False,A,,
06606,휴먼텍코리아,066060,코스닥,True,C,,
06611,한프,066110,코스닥,True,C,,
06620,이노블루,066200,코스닥,True,C,,
06627,SK컴즈,066270,코스닥,True,B,5_unresolved,네이트커뮤니케이션즈
06630,샤인시스템,066300,코스닥,True,C,,
06633,시큐리티KOR,066330,코스닥,True,B,5_unresolved,세이프아시아
06634,케이에스알,066340,코스닥,True,B,5_unresolved,케이에스리소스
06635,티에스엠텍,066350,코스닥,True,B,5_unresolved,티엔아이
06648,휘튼,066480,코스닥,True,C,,
06669,보광티에스,066690,코스닥,True,C,,
06685,아이드림,066850,코스닥,True,C,,
06693,에스디,066930,코스닥,True,B,5_unresolved,한국애보트진단
06697,엘앤에프,066970,코스닥,False,C,,
06713,클루넷,067130,코스닥,True,C,,
06725,STX조선해양,067250,유가증권,True,B,5_unresolved,케이조선
06737,선바이오,067370,코넥스,False,C,,
06741,마이차익3호,067410,코스닥,False,A,,
06770,미래오리엔탈,067700,코스닥,False,A,,
06785,바이나믹,067850,코스닥,True,C,,
06791,코크렙1호부동산투자,067910,유가증권,True,B,1_notation_diff,코크렙제1호기업구조조정부동산투자회사
06795,티이씨,067950,코스닥,True,C,,
06806,KCW,068060,코스닥,True,B,5_unresolved,케이씨더블류
06815,케이엔씨글로벌,068150,코스닥,True,C,,
06827,셀트리온,068270,코스닥,False,C,,
06840,SK렌터카,068400,유가증권,False,B,0_non_distress,에스케이렌터카
06842,엔터기술,068420,코스닥,True,B,5_unresolved,엔터미디어
06863,에피밸리,068630,코스닥,True,C,,
06877,선우중공업,068770,코스닥,True,C,,
06887,LG생명과학,068870,유가증권,True,C,,
06911,코스온,069110,코스닥,True,B,5_unresolved,유한코스메틱
06947,제로원인터랙티브,069470,유가증권,True,C,,
07008,하이드로젠파워,070080,코스닥,True,B,5_unresolved,삼보오토
07048,에버테크노,070480,코스닥,True,B,5_unresolved,신비앤텍
07054,코크렙II,070540,유가증권,True,B,1_notation_diff,코크렙제2호기업구조조정부동산투자회사
07136,나노하이텍,071360,코스닥,True,C,,
07146,위니아,071460,코스닥,True,C,,
07153,유에이블,071530,코스닥,True,C,,
07166,SSCP,071660,코스닥,True,B,1_notation_diff,에스에스씨피
07193,에이스하이텍,071930,코스닥,True,C,,
07243,아이레보,072430,코스닥,True,C,,
07245,리얼티코리아제1호,072450,유가증권,False,B,0_non_distress,리얼티코리아제1호기업구조조정부동산투자
07252,제넨바이오,072520,코스닥,True,C,,
07253,나이스메탈,072530,코스닥,True,C,,
07307,에이팸,073070,코스닥,True,C,,
07313,인스프리트,073130,코스닥,True,C,,
07347,유레스메리츠제1호,073470,유가증권,True,C,,
07353,코크렙제3호CR리츠,073530,유가증권,True,C,,
07371,씨디네트웍스,073710,코스닥,True,C,,
07378,케이디세코,073780,코스닥,True,C,,
07393,제너시스템즈,073930,코스닥,True,C,,
07400,엠텍비젼,074000,코스닥,True,B,5_unresolved,에스지피엠
07413,디아이디,074130,코스닥,True,C,,
07414,엑스로드,074140,코스닥,True,C,,
07415,엠제이비,074150,코스닥,True,C,,
07609,테이크시스템,076090,코스닥,True,B,1_notation_diff,테이크시스템즈
07617,GBS,076170,유가증권,True,B,1_notation_diff,지비에스
07685,맥쿼리센트럴,076850,유가증권,True,B,1_notation_diff,맥쿼리센트럴오피스기업구조조정부동산투자회사
07728,한컴지엠디,077280,코스닥,False,C,,
07796,케이이엔지,077960,코스닥,True,C,,
07842,동북아1호,078420,유가증권,True,B,1_notation_diff,동북아1호선박투자회사
07852,에이블씨엔씨,078520,코스닥,False,C,,
07861,도움,078610,코스닥,True,C,,
07865,지나인제약,078650,코스닥,True,C,,
07867,아구스,078670,코스닥,True,C,,
07870,신지소프트,078700,코스닥,True,C,,
07878,아이디에스,078780,코스닥,True,C,,
07894,퀀타피아,078940,코스닥,True,C,,
07934,하이럭스,079340,코스닥,True,C,,
07944,오렌지라이프,079440,유가증권,False,B,0_non_distress,오렌지라이프생명보험
07956,모젬,079560,코스닥,True,B,5_unresolved,시노펙스멤브레인
07966,사조해표,079660,유가증권,True,C,,
07987,산양전기,079870,코스닥,True,C,,
08000,에스엔유,080000,코스닥,False,B,0_non_distress,에스엔유프리시젼
08003,동북아2호,080030,유가증권,True,B,1_notation_diff,동북아2호선박투자회사
08014,디보스,080140,코스닥,True,C,,
08018,아시아1호,080180,유가증권,True,B,1_notation_diff,아시아퍼시픽1호선박투자회사
08041,동북아6호,080410,유가증권,True,B,1_notation_diff,동북아6호선박투자회사
08044,에스제이케이,080440,코스닥,True,C,,
08057,IC코퍼레이션,080570,코스닥,True,B,5_unresolved,국제개발
08096,동북아3호,080960,유가증권,True,B,1_notation_diff,동북아3호선박투자회사
08097,동북아4호,080970,유가증권,True,B,1_notation_diff,동북아4호선박투자회사
08098,동북아5호,080980,유가증권,True,B,1_notation_diff,동북아5호선박투자회사
08109,씨모텍,081090,코스닥,True,C,,
08119,아시아2호,081190,유가증권,False,B,0_non_distress,아시아퍼시픽2호선박투자회사
08120,아시아3호,081200,유가증권,False,B,0_non_distress,아시아퍼시픽3호선박투자회사
08121,아시아4호,081210,유가증권,False,B,0_non_distress,아시아퍼시픽4호선박투자회사
08122,세미텍,081220,코스닥,False,C,,
08150,엑스씨이,081500,코스닥,True,C,,
08193,아시아8호,081930,유가증권,True,B,1_notation_diff,아시아퍼시픽8호선박투자회사
08194,아시아9호,081940,유가증권,False,B,0_non_distress,아시아퍼시픽9호선박투자회사
08197,넥스지,081970,코스닥,True,B,5_unresolved,케이엑스넥스지
08211,동북아8호,082110,유가증권,True,B,1_notation_diff,동북아8호선박투자회사
08222,프렉코,082220,코넥스,True,C,,
08224,아시아5호,082240,유가증권,True,B,1_notation_diff,아시아퍼시픽5호선박투자회사
08225,아시아6호,082250,유가증권,True,B,1_notation_diff,아시아퍼시픽6호선박투자회사
08226,아시아7호,082260,유가증권,True,B,1_notation_diff,아시아퍼시픽7호선박투자회사
08239,피엘에이,082390,코스닥,True,C,,
08293,실리콘화일,082930,코스닥,True,C,,
08312,동북아9호,083120,유가증권,True,B,1_notation_diff,동북아9호선박투자회사
08316,현대경매부동산일호,083160,유가증권,False,B,0_non_distress,현대경매부동산일호투자회사
08335,동북아10호선박투자,083350,유가증권,True,B,1_notation_diff,동북아10호선박투자회사
08336,동북아11호선박투자,083360,유가증권,True,B,1_notation_diff,동북아11호선박투자회사
08337,동북아12호선박투자,083370,유가증권,False,B,0_non_distress,동북아12호선박투자회사
08338,동북아13호선박투자,083380,유가증권,False,B,0_non_distress,동북아13호선박투자회사
08339,동북아14호선박투자,083390,유가증권,True,B,1_notation_diff,동북아14호선박투자회사
08357,아시아10호,083570,유가증권,True,B,1_notation_diff,아시아퍼시픽10호선박투자회사
08358,아시아퍼시픽11호,083580,유가증권,True,B,1_notation_diff,아시아퍼시픽11호선박투자회사
08359,아시아퍼시픽12호,083590,유가증권,True,B,1_notation_diff,아시아퍼시픽12호선박투자회사
08360,아시아퍼시픽13호,083600,유가증권,True,B,1_notation_diff,아시아퍼시픽13호선박투자회사
08361,아시아퍼시픽14호,083610,유가증권,True,B,1_notation_diff,아시아퍼시픽14호선박투자회사
08362,아시아퍼시픽15호,083620,유가증권,False,B,0_non_distress,아시아퍼시픽15호선박투자회사
08416,골든경매일호,084160,유가증권,True,B,5_unresolved,골든브릿지더블유엠경매부동산일호투자회사
08424,동북아15호,084240,유가증권,True,B,1_notation_diff,동북아15호선박투자회사
08444,유비온,084440,코넥스,False,C,,
08445,세실,084450,코스닥,True,C,,
08465,랩지노믹스,084650,코넥스,False,C,,
08481,아이알디,084810,코스닥,True,C,,
08537,루트로닉,085370,코스닥,False,C,,
08545,굿리치경매1,085450,유가증권,True,B,5_unresolved,굿앤리치부동산공경매투자회사1호
08568,모빌탑,085680,코스닥,True,C,,
08598,세화피앤씨,085980,코넥스,False,C,,
08599,단성일렉트론,085990,코스닥,True,B,5_unresolved,영찬테크
08608,다이노나,086080,코넥스,False,C,,
08620,제이앤유글로벌,086200,코스닥,True,C,,
08625,이노와이즈,086250,코스닥,True,B,5_unresolved,화신테크
08646,큐러블,086460,코넥스,True,C,,
08672,코크렙7호,086720,유가증권,False,B,0_non_distress,코크렙제7호위탁관리부동산투자회사
08683,신양오라컴,086830,코스닥,True,B,1_notation_diff,신양오라컴디스플레이
08722,스틸플라워,087220,코스닥,True,C,,
08773,이엠네트웍스,087730,코스닥,True,C,,
08801,동북아21호선박투자,088010,유가증권,False,B,0_non_distress,동북아21호선박투자회사
08802,네이쳐글로벌,088020,코스닥,True,C,,
08851,굿리치경매2,088510,유가증권,True,B,5_unresolved,굿앤리치부동산공경매투자회사2호
08870,마이스코,088700,코스닥,True,C,,
08881,맥스브로,088810,코스닥,True,C,,
08896,씨티엘테크,088960,코스닥,True,C,,
08917,동북아27호,089170,유가증권,True,B,1_notation_diff,동북아27호선박투자회사
08918,동북아28호,089180,유가증권,True,B,1_notation_diff,동북아28호선박투자회사
08919,동북아29호,089190,유가증권,True,B,1_notation_diff,동북아29호선박투자회사
08920,동북아30호,089200,유가증권,True,B,1_notation_diff,동북아30호선박투자회사
08924,네오세미테크,089240,코스닥,True,C,,
08948,평산,089480,코스닥,True,C,,
08953,에이티세미콘,089530,코스닥,True,C,,
09009,디앤샵,090090,코스닥,False,C,,
09012,잘만테크,090120,코스닥,True,C,,
09046,비에이치,090460,코스닥,False,C,,
09054,코크렙8호,090540,유가증권,True,B,1_notation_diff,코크렙제8호위탁관리부동산투자회사
09073,SIMPAC Metal,090730,코스닥,False,B,0_non_distress,심팩메탈
09074,연이비앤티,090740,코스닥,True,B,5_unresolved,와이앤넥스트
09097,코리아01호,090970,유가증권,True,B,1_notation_diff,코리아퍼시픽01호선박투자회사
09098,코리아02호,090980,유가증권,True,B,1_notation_diff,코리아퍼시픽02호선박투자회사
09099,코리아03호,090990,유가증권,True,B,1_notation_diff,코리아퍼시픽03호선박투자회사
09100,코리아04호,091000,유가증권,True,B,1_notation_diff,코리아퍼시픽04호선박투자회사
09109,세원이앤씨,091090,유가증권,True,C,,
09127,유디피,091270,코넥스,True,C,,
09169,디지텍시스템,091690,코스닥,True,B,1_notation_diff,디지텍시스템스
09199,셀트리온헬스케어,091990,코스닥,False,C,,
09263,바다로3호,092630,유가증권,True,B,1_notation_diff,바다로3호선박투자회사
09287,엑시콘,092870,코넥스,False,C,,
09297,거북선1호선박투자,092970,유가증권,True,B,1_notation_diff,거북선1호선박투자회사
09323,이아이디,093230,유가증권,True,C,,
09340,코리아05호,093400,유가증권,True,B,1_notation_diff,코리아퍼시픽05호선박투자회사
09341,코리아06호,093410,유가증권,True,B,1_notation_diff,코리아퍼시픽06호선박투자회사
